Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
2C,2S,QC,6H,2D,AH,1,1,QD,4C,4S,10H,5C,1,0,7C,10D,KS,9S,10S,1,0,JS,5S,7S,QH,KC,0,0,5D,JD,9H,9D,3H,1,0,4D,3D,8D,7H,JC,0,0
10C,9S,5C,AH,9H,6D,1,0,3D,AS,KD,7S,8C,0,0,JC,7D,8D,AD,KH,0,0,8S,QS,4H,KC,10S,0,0,QC,4C,AC,7C,5H,0,1,4S,KS,6C,10D,JS,0,0
5D,4S,9H,7D,KS,KC,0,0,10D,QS,2S,6D,JS,0,0,AC,3H,6H,8C,QC,0,0,3D,5C,7S,10H,3S,1,0,8D,10C,10S,5S,2H,1,1,3C,7H,KH,4H,JH,0,0
AH,9H,2S,4D,QS,JS,0,1,KS,QH,8H,3S,QD,1,0,3C,3H,7C,8S,6S,1,0,2C,AC,2D,10S,AS,2,0,8C,10D,4C,3D,10H,1,0,KH,JD,JH,4H,5S,1,0
KC,5C,AD,10H,8D,8H,1,0,7D,3C,6H,3H,QS,1,1,KD,QC,JC,7S,QH,1,0,AC,AH,QD,6D,4H,1,0,8C,2D,9C,2S,8S,2,0,3S,AS,4S,6C,4C,1,0
2C,8S,10C,3S,JD,9D,0,0,QD,9S,6C,KC,JS,0,0,QS,3H,9H,AD,6D,0,0,4H,2D,QH,QC,KD,1,0,7D,9C,8H,8C,6S,1,1,5C,2S,2H,5S,8D,2,0
8S,3C,8C,10D,QS,6H,1,0,7C,4S,AS,KH,9H,0,0,2D,JH,2C,AH,QH,1,0,5D,AD,5H,8H,7S,1,0,10C,10S,7H,JC,2S,1,1,9D,9C,6S,8D,5C,1,0
JS,5S,JH,JC,7C,7D,2,1,9C,4C,9S,6C,10H,1,0,4S,10S,9H,AS,KH,0,0,KS,9D,KC,KD,5C,0,0,2S,3C,3S,2H,AH,2,0,7S,8D,6D,QD,4D,0,0
2D,AH,6C,QC,QH,4S,1,0,8H,QD,KH,6H,KD,0,0,3C,10D,4H,7S,3D,1,0,10S,4D,5H,AS,AD,1,0,2S,6D,2H,4C,AC,1,1,3H,7C,QS,10H,2C,0,0
9H,9S,JH,QD,5S,5C,2,0,9C,4D,8C,QH,2D,0,0,JS,3D,6S,KD,4H,0,1,8H,QC,10H,JD,5D,0,0,10C,2C,8S,5H,AS,0,0,2H,2S,6H,10S,6C,2,0
AH,5H,2H,QS,QD,3D,1,0,AC,3S,JC,3C,7H,1,0,6D,10S,JH,7D,9S,0,0,JD,AD,8D,QC,10D,0,0,QH,KS,9C,KH,JS,0,1,6C,8H,6H,10H,7C,1,0
7C,4S,2H,4H,AC,2D,2,0,10C,3S,3C,QS,8H,1,1,KD,QD,10H,6H,3H,0,0,9C,AS,4D,8C,6D,0,0,10S,5H,QH,6S,6C,1,0,7S,9S,2S,5C,4C,0,0
3D,9S,5D,6C,10S,9D,1,1,4H,4S,2H,9H,5C,1,0,AH,JC,8S,2C,AD,1,0,QH,2D,JH,KD,AS,0,0,QS,KS,10D,AC,10H,1,0,JD,3H,5S,10C,KH,0,0
9H,QD,AD,7D,5S,10S,0,0,QS,8H,QH,8S,4S,2,1,KC,JC,3D,4H,KH,0,0,6C,JH,10H,KD,8D,0,0,AS,9D,9S,JD,7S,1,0,AC,5H,8C,10D,3S,0,0
KH,7S,KC,QS,5C,3S,0,0,AS,AC,KD,5S,6C,1,1,10D,QC,2H,4S,10H,1,0,4C,3H,2S,9D,JD,0,0,8H,7H,8S,5H,6D,1,0,10S,7D,3D,4H,AH,0,0
JC,6C,3D,QH,2H,KC,0,0,8D,2C,KD,6H,KS,0,0,6S,QD,AS,5S,3S,0,0,2S,8C,10C,10H,9H,1,1,2D,8H,7H,7S,3C,1,0,4D,7D,5C,9C,4C,1,0
AS,2H,2S,9C,JH,2D,1,1,7C,9S,8D,AD,AC,1,0,4H,KH,KC,8C,9D,0,0,KD,10S,5S,10H,KS,1,0,QS,7S,4S,JD,8S,0,0,2C,4C,JC,7D,AH,0,0
9H,10S,6S,10D,4D,5C,1,1,3D,7D,10H,3H,3S,1,0,QC,AC,8C,QH,2H,1,0,7S,8D,JS,2C,8H,1,0,4C,JH,AS,6D,5H,0,0,9C,8S,2D,QS,3C,0,0
5S,JH,8D,5C,QS,10D,1,0,4S,KS,6D,10H,6C,1,0,4C,3S,9S,2D,QD,0,0,4H,JD,7S,2H,10S,0,0,6S,QC,5D,9D,6H,1,1,KD,3H,2C,JS,KH,0,0
QD,3H,3D,JH,JC,6H,2,0,2C,9H,10H,KH,2H,1,0,5S,8C,KD,3S,3C,1,0,10C,AD,9D,AS,QH,1,1,10S,JD,2S,AC,9S,0,0,AH,8S,QC,KS,9C,0,0
9C,7S,8H,QS,10H,6D,0,1,10D,3H,QD,AC,10C,1,0,5H,KC,5S,KS,2H,1,0,AH,4S,5D,2D,2S,1,0,4C,9S,QH,3D,QC,1,0,KD,3S,8C,AS,JC,0,0
3C,8S,7H,KS,JD,KD,0,0,JH,5H,8C,9S,QC,0,0,6C,AD,4D,6H,3D,1,0,2C,3H,QS,5D,6D,0,0,6S,9H,4S,JC,2H,0,0,8D,10C,4H,9D,4C,1,1
JC,5D,JH,4C,2S,9S,1,0,6C,4D,3C,9D,8D,0,0,2D,8H,6D,KD,10D,0,0,10H,8S,3D,JS,10C,1,0,2C,7C,QS,3H,QH,1,0,AD,6H,4H,5S,6S,1,1
6C,AH,9D,10C,5D,4D,0,0,AS,3D,QH,7H,9S,0,0,JD,2C,3C,4S,9H,0,0,KD,5C,6D,8H,6S,1,0,7D,5H,JC,AD,KH,0,0,8S,8C,4C,KC,2H,1,1
KS,AC,AH,10C,KH,10S,1,1,4C,8D,QD,9H,5D,0,0,8H,4H,6S,7S,7H,1,0,JC,AS,7C,3D,2S,0,0,2D,10D,8S,2C,3C,1,0,2H,6C,7D,10H,AD,0,0
6D,KC,QD,10C,3H,9H,0,0,3C,7C,7D,10H,JC,1,1,4S,5C,AC,AH,8H,1,0,AD,2H,JH,QS,4D,0,0,2C,7S,5D,8D,5S,1,0,10D,KD,KH,QC,2D,0,0
KH,8H,9D,9H,3C,JS,1,1,QC,6S,KC,JC,7D,0,0,3S,8S,3H,QS,7S,1,0,AS,QH,6D,3D,9C,0,0,KS,7H,8C,AC,4D,0,0,AD,10C,2S,KD,6H,0,0
6H,QH,KD,9C,JS,JC,1,0,9H,2D,4C,7H,6D,0,0,6S,8C,3H,QS,QD,1,1,4D,2H,4H,KC,5S,1,0,10C,KH,5C,9D,9S,1,0,3S,8H,QC,10H,5D,0,0
JD,4C,9D,3C,8S,AH,0,0,6H,9C,3D,8H,10C,0,0,QS,8D,10H,7C,9S,0,0,3S,2S,2D,5H,AC,1,1,7D,5C,4D,5D,4H,2,0,QD,4S,QH,6S,JC,1,0
JH,2D,2C,9H,7S,6C,1,0,AH,QH,4C,JD,9C,0,0,4H,3H,10S,3D,3S,1,0,4D,4S,KC,3C,8H,1,0,QD,QC,7D,10D,10H,2,1,9S,6D,KH,8D,KS,0,0
5C,3S,7H,KH,2S,2C,1,0,10S,9H,2H,KS,QS,0,0,3H,AH,8D,6S,4D,0,0,2D,7D,9C,4S,KD,0,0,5H,QH,JH,10H,4C,0,1,3C,6H,4H,KC,AS,0,0
KD,JC,9D,7S,QD,5C,0,0,6S,4S,2D,9S,8H,0,0,6C,3C,KS,10C,4H,0,1,10H,QS,AC,8C,5S,0,0,2S,6D,JD,9C,7C,0,0,JH,AD,7H,3S,QH,0,0
JS,3D,6S,6D,7C,9H,1,0,2H,9D,10C,2D,4S,1,0,3C,AC,6C,5D,QD,0,0,QC,5C,7H,2C,6H,0,0,AS,8S,9C,KC,KS,0,1,4C,7D,JH,AD,8H,0,0
10D,4S,9D,7C,3S,AS,0,0,4H,2C,6S,4D,QH,1,0,AC,9S,KC,9H,6C,1,0,KH,2H,6H,5S,10S,0,0,3D,8C,7S,JC,7H,1,1,7D,5D,KD,8S,QD,0,0
2S,7C,2H,6S,4C,6D,2,0,5C,AD,7S,JH,9C,0,0,QH,9S,QD,QC,6H,1,0,9D,10C,JC,2C,3D,0,1,KH,AC,3S,7D,KC,0,0,5D,8S,9H,10D,QS,0,0
3C,4D,JD,QS,AS,9H,0,0,10C,9C,3D,AD,5D,0,1,10S,8D,6D,10D,JS,1,0,8C,4C,6S,8H,5S,1,0,2S,2H,7D,5H,KD,1,0,9D,4H,6H,7C,8S,0,0
4D,3C,8D,9D,AC,JH,0,0,2D,KC,AH,7S,10H,0,0,7D,QH,7H,KD,5S,1,0,5H,JS,6C,10S,QC,0,0,3D,JD,AS,2H,9C,0,0,9H,KH,10C,8C,AD,0,1
AD,10D,KD,9D,5C,4D,0,0,7D,KH,10S,3S,JC,0,0,QC,7S,3C,10C,KC,0,1,2D,JS,4H,4C,8C,1,0,6H,5S,JD,7H,8S,0,0,QD,5D,6C,8H,3D,0,0
9H,3H,2D,7S,9D,QH,1,1,7H,10H,JD,6C,2S,0,0,5D,QS,6H,JC,JS,1,0,9C,AH,QD,9S,AC,2,0,5C,6S,KD,3S,4D,0,0,KH,8S,8H,JH,KC,1,0
3H,KD,8C,JS,QC,KS,0,0,7H,9H,AS,KC,10C,0,0,9D,2D,3C,5C,5H,1,0,JH,8H,10D,QH,6D,0,1,10S,2H,QS,4S,2S,1,0,KH,7D,6H,6S,8S,1,0
AC,10S,9S,3C,4H,AS,1,0,2H,4D,KC,5C,2D,1,0,6S,6H,3H,JS,3S,2,1,2C,8D,KH,8S,7C,1,0,QH,4S,3D,QD,9C,1,0,AH,QC,10H,JC,2S,0,0
3H,QS,5S,6S,4D,2H,0,0,10H,6D,KD,7C,3D,0,0,6C,8H,JD,3S,7H,0,0,9D,5C,AH,10D,9S,1,0,6H,AD,KC,JC,7S,0,0,JH,8C,QH,9C,5D,0,1
KC,8D,6S,2C,6D,4H,1,0,2S,6C,8H,AH,9C,0,0,2D,9S,10S,4C,2H,1,0,QS,JH,10C,QH,JD,2,0,7H,8S,AD,KH,3H,0,0,9D,AS,4D,KS,3D,0,1
2H,7D,KS,4D,7S,7H,1,0,5H,4S,KH,9H,3H,0,0,10S,3D,KC,JC,2D,0,0,3C,5C,2S,4H,6S,0,0,7C,JS,9S,4C,9C,1,1,QH,8H,AC,AH,KD,1,0
KC,QD,10H,3D,3H,4H,1,0,6C,5H,AC,4D,2S,0,0,9C,KH,QS,JH,AS,0,0,QC,2D,7D,8D,2C,1,0,6S,QH,4C,5S,8H,0,1,5D,9H,3S,7S,KS,0,0
6C,3D,AC,2S,6H,4S,1,0,JC,8S,5H,5C,AD,1,0,3S,JS,10H,7H,7S,1,0,QC,5D,8H,JD,AS,0,0,KD,2H,4C,9H,10D,0,1,10S,7D,9D,QS,10C,1,0
3D,9S,8C,KH,4S,8S,1,0,AC,KS,10S,QC,6D,0,0,4C,AS,AD,6C,10H,1,1,JS,2C,3C,8D,QH,0,0,AH,9D,4H,KD,4D,1,0,5S,6H,7H,10C,9H,0,0
2S,JD,4S,8H,5D,2H,1,0,AS,10C,2C,JH,7S,0,0,QD,3D,10S,2D,5S,0,0,5C,AC,8D,10H,7D,0,1,5H,AH,KS,4C,3S,0,0,3C,3H,KH,AD,6D,1,0
9S,9H,JS,10C,JD,3D,2,0,7H,5D,6C,9D,4S,0,0,JH,7D,AC,4H,8C,0,0,6D,10S,5C,KS,3C,0,0,8H,AH,4C,4D,3H,1,1,KC,10D,QC,7C,6H,0,0
6C,QD,6D,JS,2D,9C,1,0,5C,JC,5H,7H,7D,2,0,9D,KH,10S,2S,8H,0,0,7S,AH,10D,7C,3C,1,0,AS,QC,5D,3D,5S,1,0,8C,4C,9H,8D,3H,1,1
7C,KD,2H,3C,8H,4H,0,0,7S,8C,JH,3S,8D,1,0,QH,7D,9C,2C,3H,0,1,6S,10D,7H,JD,2S,0,0,4C,AD,KS,JS,3D,0,0,AS,KH,5C,2D,9S,0,0
4C,KD,2D,5S,9S,6D,0,0,JS,3C,5D,2S,8D,0,0,8S,10S,JD,3S,QD,0,0,JH,7C,8C,5H,KS,0,0,10C,10D,4H,3H,QC,1,1,QH,AH,8H,AS,9H,1,0
JS,8H,3H,2H,7C,10D,0,0,9S,8S,KC,5H,4C,0,0,QH,9C,KH,2D,JD,0,0,3S,JH,6D,2C,QS,0,0,10S,8C,10H,AH,5C,1,0,4D,QC,AC,5D,QD,1,1
9C,9H,AH,2D,8C,AD,2,1,10S,QH,10C,10H,5H,1,0,7C,KC,4S,5S,3D,0,0,5D,3C,10D,JH,4D,0,0,QC,3H,8D,8S,5C,1,0,8H,2S,AC,JC,JS,1,0
3S,6H,3H,2S,AC,QS,1,0,6C,8C,4C,9D,7H,0,0,10D,7C,JH,2C,5C,0,0,4S,QH,JC,KD,QD,1,0,10H,8H,8D,8S,4H,1,0,6S,JD,QC,6D,KS,1,1
10D,5D,6C,3S,KH,2S,0,0,10C,JH,KD,9C,8D,0,0,KC,JD,9H,7S,JS,1,1,3H,5H,2H,8S,5C,1,0,3D,7C,JC,6D,QC,0,0,6S,2D,4S,8C,2C,1,0
9H,AD,5H,JS,QH,9S,1,1,JD,10S,6C,5D,5C,1,0,4H,2S,10D,8H,9D,0,0,6D,KH,3D,QC,3C,1,0,4D,10H,KC,QS,8S,0,0,3S,2C,10C,AC,AH,1,0
4C,9H,6H,10C,JD,7D,0,0,2D,AC,3D,2H,10S,1,0,4S,8C,5S,3H,JC,0,0,6C,8H,9S,5C,KS,0,1,10D,7C,5H,8D,6D,0,0,KH,8S,KD,2C,3C,0,0
QC,4C,8S,4H,7H,9S,1,1,4D,JD,QH,9C,5S,0,0,8H,6C,5D,AH,QD,0,0,JC,7D,6S,AS,2C,0,0,JS,10S,3D,9D,3C,1,0,5C,7S,10H,6D,AD,0,0
2D,4S,QS,8C,2C,KD,1,0,3D,9H,AH,KS,AC,1,0,QH,3C,7D,AS,9C,0,1,4C,QC,6H,3S,2H,0,0,6C,7H,AD,3H,8D,0,0,5H,JH,8S,JD,QD,1,0
3S,4H,6C,9D,3C,6D,2,0,AH,AS,4D,5H,9S,1,0,7D,3H,5C,QH,KH,0,1,AC,10H,JS,2D,2C,1,0,7S,4C,8D,10D,QD,0,0,KD,AD,9C,8C,8H,1,0
JH,5H,2C,8S,2D,AH,1,0,9D,QD,KC,6D,KH,0,0,10H,4D,3C,KD,10C,1,1,8C,2S,5C,JS,4S,0,0,KS,4H,9C,6H,3D,0,0,JD,JC,6C,7H,7S,2,0
4S,QH,10C,AD,7D,JH,0,0,5H,3D,KC,KD,3C,1,1,6H,7S,2S,AH,4D,0,0,2C,3H,KS,KH,QD,0,0,8S,QS,8D,JC,8C,1,0,9S,9D,6C,7C,5S,1,0
2C,7C,KD,5D,8S,6H,0,0,KH,3C,5C,JS,6C,0,0,QH,3S,7H,3H,AH,1,0,QC,9H,AC,8D,3D,0,1,10D,9D,JD,7D,6D,0,0,KC,7S,4C,8C,JC,0,0
AC,6H,3H,JS,8D,KS,0,0,2D,3D,4D,3S,QC,1,1,5D,JC,3C,6D,2H,0,0,AH,10H,9S,JH,9H,1,0,QD,6S,4S,7S,10S,0,0,KD,7C,2C,AS,QH,0,0
10C,3H,8H,6H,4H,2S,0,0,KH,3C,7C,6C,3S,1,0,AS,JH,7H,8C,JC,1,0,10H,AH,5H,6D,5C,1,0,4C,3D,9H,2C,5D,0,1,QD,10S,5S,KD,KS,0,0
JC,QC,KH,JH,3D,7C,1,0,9D,QH,7S,3S,QD,1,0,2S,5C,3H,AS,9C,0,0,AC,5S,4H,9H,8D,0,0,8S,4D,2H,9S,JD,0,0,KC,QS,2C,KD,2D,1,1
6S,7C,JH,9C,8H,7D,1,1,3D,8D,3H,10S,KH,1,0,AS,5D,QC,4C,4D,1,0,6C,4S,3C,10C,8S,0,0,JC,JD,6D,2C,AD,1,0,AH,5S,9S,8C,JS,0,0
2C,JC,5C,JS,3H,7C,1,0,4C,3C,7H,8S,8H,1,1,3S,JH,4H,5D,KH,0,0,AD,9C,QH,AH,2S,1,0,KD,QD,8D,6H,6S,1,0,8C,5S,AC,3D,5H,1,0
9S,6D,JC,2D,9D,4H,1,0,JD,4S,2C,9H,KS,0,0,JS,2S,6S,QD,2H,1,0,10C,QC,5H,8C,10S,1,1,4C,AH,3S,QH,5D,0,0,7H,10H,3H,6C,5C,0,0
7H,6H,KH,3D,8C,AH,0,0,QD,2H,2C,2S,4S,1,0,JD,KC,KD,QS,5S,0,0,8S,5D,KS,10C,QH,0,0,3H,7D,2D,9S,10H,0,1,AS,JS,9D,8H,5C,0,0
8S,9C,6H,8C,6S,QC,2,1,QS,JH,9H,6D,6C,1,0,JS,9S,3H,AD,AS,1,0,QD,10S,7S,4C,5H,0,0,JD,KH,7C,3S,KD,0,0,2H,4D,3D,KS,8H,0,0
AH,8C,5D,4S,10C,3C,0,0,AC,8D,9D,3D,AD,1,1,KS,4D,JH,4C,KD,1,0,QC,9S,3S,5H,JS,0,0,8S,2D,8H,QS,5S,1,0,10H,JC,7C,QH,JD,1,0
6C,5S,JS,8S,8C,AS,1,0,10H,3H,QC,KD,JD,0,0,9S,AH,5C,4S,10D,0,0,9D,9H,10C,3C,2S,1,1,2H,7D,6D,7H,6H,2,0,7S,10S,JC,JH,5H,1,0
7D,2C,5S,8S,7S,5D,2,1,KC,10D,9D,10S,8C,1,0,3S,9C,10C,5H,9S,1,0,7C,JD,2H,JS,4D,1,0,6C,6S,AD,8H,KS,1,0,JH,AS,8D,5C,4S,0,0
10D,JH,7D,4H,3S,4S,1,0,JD,10S,KS,KH,10H,1,0,8D,3C,3H,4D,9H,1,0,AD,QS,2D,6S,KD,0,0,9S,JC,4C,AH,QH,0,0,9C,AS,2C,5S,2H,1,1
10H,5C,AD,2D,JH,3D,0,0,9S,4D,9C,4S,QS,2,1,7D,8C,JS,8D,KH,1,0,6D,3H,7H,3C,JD,1,0,6C,5D,5S,9D,4C,1,0,6H,10C,JC,7S,8H,0,0
QS,2S,9D,4C,3S,10C,0,0,9S,5S,JH,AC,6D,0,1,AH,6C,7C,5C,7D,1,0,10H,KS,3C,7H,QH,0,0,KH,5H,2D,AD,9C,0,0,4H,JC,9H,KC,3D,0,0
4H,4D,9D,QS,8D,KS,1,1,2H,3D,6C,9H,5D,0,0,5C,10S,7C,10H,AD,1,0,10D,10C,2C,2S,AS,2,0,JD,7D,JH,7S,6S,2,0,8C,2D,JS,3S,KC,0,0
10D,2H,3S,2S,QS,7H,1,0,2D,4S,KC,8S,QH,0,0,AH,7D,6D,3D,5S,0,0,JD,5D,6C,7S,7C,1,0,9H,AS,10H,8H,JS,0,1,AD,KH,4C,8D,6S,0,0
4C,2C,4S,7S,2S,QH,2,0,5D,KD,QS,9H,5H,1,0,2D,6C,KC,QD,8D,0,0,KS,JC,7C,AD,4H,0,0,10D,7H,6H,5C,10H,1,0,6S,JD,AS,KH,3C,0,1
5C,8C,QS,KC,4H,7C,0,0,8H,AH,KS,9S,5S,0,0,9H,10S,9C,7S,QC,1,0,AC,7H,AD,2D,4C,1,1,KH,AS,6S,10H,6D,1,0,2C,JH,4D,6C,8S,0,0
4H,KS,AS,2S,2C,4S,2,1,2D,8D,JD,7D,AC,0,0,JC,3C,3D,AH,6D,1,0,9H,3H,6H,2H,4C,0,0,KH,7S,3S,5C,10H,0,0,8C,AD,9C,4D,10C,0,0
10H,8H,8C,QD,JS,3C,1,0,9H,QC,4S,KD,9S,1,0,6C,2H,6D,AH,6H,1,0,5H,2D,8D,9D,4C,0,0,8S,AD,QH,10S,JH,0,1,5S,4D,3D,JD,9C,0,0
3C,8H,2D,3D,QS,AC,1,0,QC,5C,9D,AD,KH,0,1,2C,3S,10D,8S,7C,0,0,4H,6H,7D,4C,8D,1,0,4D,2H,9S,QD,6S,0,0,AH,QH,KS,9H,5D,0,0
5D,KC,JD,7S,AH,6H,0,0,4D,JH,4C,KD,4H,1,0,6D,QH,6C,2H,10D,1,0,7H,JS,8D,8C,8S,1,1,QC,QD,AC,2S,JC,1,0,5C,7C,2D,AD,9D,0,0
5S,KS,3H,6D,4H,2D,0,0,4C,KH,3S,JS,8D,0,0,9C,10S,QS,7D,9D,1,1,9H,AC,3C,2H,AD,1,0,5C,QH,8S,JC,3D,0,0,9S,10D,8C,2S,KC,0,0
7C,4S,2H,6S,6H,7S,2,0,3H,6D,10S,JD,2S,0,0,10C,QS,QH,4D,5D,1,0,7H,8H,9D,AH,10H,0,1,JH,2D,8C,9H,3S,0,0,KH,2C,4C,AD,4H,1,0
4H,10D,2H,JH,AC,4D,1,1,2C,8H,KS,8S,10H,1,0,7S,KD,QS,6C,AS,0,0,10C,6H,6D,3H,3D,2,0,QC,KH,QD,2D,9S,1,0,10S,5C,6S,JS,9D,0,0
AC,2H,AH,7S,5C,6H,1,0,JS,10D,4H,8C,2D,0,0,7C,8D,3S,8S,9D,1,1,3H,3D,JC,QD,5S,1,0,8H,9C,2C,6S,AD,0,0,4D,9H,KC,JH,5D,0,0
3S,2D,10D,6H,6C,4D,1,0,JC,7C,JH,KD,8C,1,1,7S,6S,AD,7H,QS,1,0,5H,AS,KH,9S,4S,0,0,7D,9D,8H,4C,JD,0,0,QD,5D,KC,QH,2S,1,0
10H,3S,8S,9D,10C,QH,1,0,4D,5D,AH,6D,3C,0,0,9H,JC,7H,6S,KS,0,1,2H,4H,KH,10S,AS,0,0,6H,JH,7C,KC,QD,0,0,AD,5S,10D,9C,2C,0,0
2D,2H,4H,4C,6C,8S,2,0,JC,10C,6D,4S,3C,0,0,QH,5S,5D,9S,QD,2,0,7D,KH,8H,QS,6H,0,0,9C,10S,9H,KD,6S,1,1,7H,2C,AS,5H,2S,1,0
KC,6D,JS,8D,7H,10S,0,0,4H,10D,AS,5S,9C,0,1,JC,3S,2C,KS,9H,0,0,9D,JD,KD,3D,3C,1,0,4D,QS,AC,5C,7C,0,0,8S,6H,4S,6C,QC,1,0
4S,7C,5C,QD,8S,2H,0,0,QS,JD,KD,9D,3H,0,0,3C,6D,7H,AS,3D,1,1,6C,KS,7D,4H,JC,0,0,4D,KC,5D,AD,AC,1,0,JH,4C,8H,9H,KH,0,0
10C,2D,QD,JD,AS,KH,0,0,3S,8D,2C,7C,QC,0,0,5C,5D,7S,3H,10D,1,1,2H,KS,AD,QS,KD,0,0,9S,8S,8H,8C,10S,1,0,6C,6D,6H,4C,3C,1,0
5H,8S,AC,5C,KC,KS,1,1,9C,10C,4C,3C,AH,0,0,6D,10S,JH,8C,7S,0,0,10D,3H,QD,10H,3S,2,0,7H,JD,4D,8D,QS,0,0,9D,JS,6H,5D,2S,0,0
3H,8H,7H,JC,7C,4C,1,1,9D,10H,QD,KH,6C,0,0,6S,QS,2H,2S,JH,1,0,8S,QC,JS,6H,9C,0,0,AH,4S,2D,9H,AC,1,0,KD,QH,6D,2C,5H,0,0
2S,QS,9D,JD,9H,5H,1,0,5C,5D,4S,7S,2C,1,0,5S,2H,3H,7D,6H,0,0,2D,3S,AH,10H,4C,0,1,4H,6C,QD,AD,AC,1,0,7H,10S,JC,9C,AS,0,0
8C,5S,JS,5D,10S,2C,1,0,KD,6D,2D,3S,QH,0,0,4C,10C,7H,JC,KC,0,1,10H,KS,JH,AH,8S,0,0,7S,6H,JD,8H,KH,0,0,9D,QS,2H,3H,6S,0,0
3C,2D,4C,5S,6C,2C,1,0,4H,JS,AD,5D,6D,0,1,JH,QD,7C,3D,8C,0,0,10C,10H,AH,KH,6H,1,0,JD,JC,7D,AC,2H,1,0,9D,KD,8S,5H,7S,0,0
9H,8H,9D,3S,4H,2D,1,0,10C,KD,KC,5S,10D,1,0,6D,6H,QD,2H,5D,1,0,3H,7C,QC,9C,JD,0,0,10H,8S,QH,AD,2S,0,1,JC,8D,3D,6S,8C,1,0
10S,QS,AS,2H,5D,6C,0,0,8C,9H,8H,6H,5S,1,0,8D,3H,AD,9S,5H,0,0,KD,4D,6D,JD,7H,0,0,JS,KH,4C,10C,7D,0,1,3C,AC,7S,8S,KS,0,0
8D,4D,3D,6D,6S,7S,1,0,AH,2D,JC,2C,3S,1,0,5H,3H,9D,JS,5C,1,1,KD,KS,8C,8H,9H,1,0,9C,7D,QS,AS,QH,1,0,KC,5D,JH,AC,10S,0,0
7D,7H,3H,KD,5S,AD,1,0,KS,4H,6C,5H,3S,0,0,9S,5C,AC,4S,10S,0,0,8C,QC,10H,8D,10D,2,1,3D,JH,KH,6H,AH,0,0,3C,QD,7S,KC,2C,0,0
5H,9H,JD,3D,7S,10C,0,0,3C,9S,QC,3S,4S,1,0,2S,4H,KH,5S,4D,1,1,AS,KD,AH,QH,2H,1,0,9D,10D,7D,9C,4C,1,0,2D,5C,8D,3H,KS,0,0
9S,7S,5C,9H,4S,8S,1,0,6D,8H,2H,4C,4H,1,1,6H,7C,6C,3S,2C,1,0,2S,10S,QD,QS,JD,1,0,7H,KD,8C,QC,5D,0,0,5H,AH,10D,6S,9C,0,0
8S,KC,KS,KD,5C,2C,0,0,9S,JC,10S,2S,10H,1,0,QS,QD,QC,AS,2H,1,0,9H,9D,6S,3H,4C,1,1,JS,3S,10D,KH,JH,1,0,AH,8D,JD,4H,6H,0,0
JC,8C,10S,5C,8H,8D,1,0,2H,JD,4H,7D,KH,0,0,3H,6H,4D,4S,9S,1,0,AD,QS,7S,QC,AS,2,1,AC,9C,10C,4C,9H,1,0,9D,2S,5S,KD,AH,0,0
9S,7H,JD,AD,7D,QH,1,0,5S,8H,5D,4H,8S,2,0,9C,4C,10C,JC,3H,0,0,4D,3S,9H,QC,KS,0,1,2H,JS,AS,QS,AH,1,0,2C,6C,KH,10H,5C,0,0
8S,10C,QD,KD,5D,KS,0,1,6H,4D,7D,QS,AD,0,0,9S,3C,JS,KH,2S,0,0,JD,4H,10D,AS,5H,0,0,4S,9D,5S,8C,AH,0,0,2H,2D,9C,KC,7S,1,0
2S,3H,4H,10H,8C,JH,0,0,AS,5H,6S,QH,JC,0,0,QD,KC,7H,9C,7S,1,1,3S,JS,QC,AD,QS,1,0,9H,8S,4D,AC,KS,0,0,7C,4C,KD,6H,7D,1,0
4S,AC,5S,3S,7C,3D,1,1,2D,JD,QS,6S,8S,0,0,QD,8C,JS,7H,10D,0,0,2C,5C,QH,4C,7S,0,0,2H,AS,KC,8H,3H,0,0,KH,7D,6C,10C,9C,0,0
3D,JC,6S,4D,JS,KD,1,0,KC,3S,8H,QC,6H,0,0,3H,4H,2D,7C,9D,0,0,2H,9C,5S,2C,5D,2,1,QH,9H,JD,7S,10S,0,0,2S,7H,8C,AD,AC,1,0
QS,QH,JS,JD,9S,6H,2,0,KS,2D,3D,9C,AS,0,0,JC,8S,6D,KH,2C,0,1,4C,AC,QD,AD,4D,2,0,7C,10C,6S,QC,2H,0,0,3C,7D,5S,10H,JH,0,0
10D,4C,8D,8C,8H,10S,2,1,4H,7H,JD,9C,QH,0,0,3S,10C,KH,3H,9D,1,0,JH,AC,JS,5S,6D,1,0,6H,KC,10H,8S,QC,0,0,5H,AS,7C,2D,4S,0,0
4S,5H,9H,9S,6D,5D,2,0,4H,8C,QC,AC,10C,0,0,10H,KC,8S,8D,4D,1,0,3D,JC,10D,KS,8H,0,0,6C,QH,2S,2H,KD,1,1,9C,JS,JH,2D,5S,1,0
AS,6S,9C,7C,9D,JD,1,0,10D,10S,2S,7D,JH,1,1,4S,KC,2C,KD,QD,0,0,10H,JC,10C,8S,5H,1,0,JS,4H,KH,KS,3C,0,0,AC,5S,2H,8C,2D,1,0
