Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
7C,AD,5S,3C,8H,7D,1,0,AH,6H,10C,8C,JS,0,0,2D,7H,AS,QD,KD,0,0,9C,4C,10H,8D,9D,1,1,6C,AC,4D,2H,KC,0,0,6D,10D,2C,7S,JD,0,0
10H,KD,JS,4C,3C,KS,0,1,6D,9C,JD,10C,7S,0,0,2H,8S,5S,3S,JH,0,0,3H,QS,4H,JC,10S,0,0,2S,AC,9D,7D,5D,0,0,AD,7H,6S,8C,5C,0,0
5H,KC,QD,6S,4S,7C,0,0,QH,10H,3H,AD,5S,0,0,AS,3D,9H,JH,10D,0,1,KS,8C,JC,2S,QS,0,0,6C,AH,10S,8H,7S,0,0,10C,8S,3S,5D,JD,0,0
4S,KD,9S,QD,4H,AS,1,0,AD,2S,10D,9C,6C,0,0,2D,10S,10H,KS,QH,1,1,KC,4C,6D,AH,JH,0,0,3D,6S,4D,JS,JD,1,0,8S,7D,KH,8H,7C,2,0
3H,7H,8S,6H,9S,8D,1,0,6C,4D,10C,10S,3D,1,1,5H,10D,JH,2H,2S,1,0,QH,AS,3C,6S,4S,0,0,KC,KD,5S,2C,JC,0,0,9C,AD,8H,5D,QC,0,0
KC,KS,8C,6D,QS,4C,0,0,5S,3C,AH,5H,3H,2,0,10D,AD,10S,7H,2H,1,0,10C,2S,8H,KD,9D,0,0,3S,8D,JC,JD,8S,2,0,4H,JH,6C,QC,JS,1,1
10S,8S,AC,2D,JC,8H,1,1,JD,6S,JS,8C,KD,1,0,9C,4C,2C,10H,5H,0,0,3D,6H,QS,5D,2H,0,0,JH,9S,AH,4S,KS,0,0,9H,7S,9D,10C,QH,1,0
10S,3D,JC,KH,7D,JS,1,0,QS,7S,JH,QD,3C,1,0,10H,9H,9D,AC,6C,1,0,4C,KC,QC,AD,2H,0,0,7C,AH,KD,2D,10C,0,0,2C,KS,4S,JD,5H,0,1
9S,10H,JC,8D,4H,AS,0,0,JH,10S,QS,KH,6D,0,0,7S,6C,5D,7D,4C,1,1,6S,3H,9C,QD,5C,0,0,KC,JD,9H,8S,7H,0,0,AH,KS,4S,AC,KD,1,0
KD,KS,5D,AS,3S,2H,0,1,2C,QD,6S,2D,2S,1,0,6C,5C,JS,9S,AD,0,0,KH,7C,9D,10D,QH,0,0,8S,3C,9C,8H,AH,1,0,7S,9H,10S,8C,4C,0,0
AS,9D,4D,JC,3C,10C,0,0,10H,QS,JH,QH,5D,1,0,10S,KH,5C,7S,JD,0,0,6H,6C,QD,3S,AC,1,0,8C,4H,4S,2D,QC,1,1,8S,6D,KC,6S,JS,1,0
KH,5D,7D,9H,8D,5C,1,0,2S,3C,7S,10D,6H,0,0,4D,9D,7H,6C,4H,1,0,AC,3H,3S,8S,7C,1,1,QH,JC,2C,8C,KD,0,0,2H,QD,10H,5H,KS,0,0
8C,3S,6H,AC,7S,5S,0,1,10D,7C,6D,QH,KC,0,0,2D,10H,4H,KD,QS,0,0,KH,2H,5C,4C,10C,0,0,10S,9D,4S,AD,JH,0,0,AS,5D,8D,6C,9H,0,0
KC,KS,QS,5S,4S,6C,0,0,9S,JH,10D,JS,6H,1,0,4D,7S,9H,2D,10S,0,0,8H,6D,3D,QD,2S,0,0,QH,8C,AC,KD,5D,0,1,10H,3S,AD,KH,4C,0,0
QH,4H,2H,3C,2C,8C,1,0,AC,9D,4S,9S,3H,1,0,KC,7H,AH,2D,KH,0,0,3S,8H,5C,10C,7S,0,0,8S,6D,6S,JH,6C,1,0,2S,10D,QS,10S,5D,1,1
AD,5D,9H,6C,QD,8S,0,0,4S,8H,9D,QC,4D,1,0,3S,10C,5H,3C,9S,1,0,2D,JS,JH,6H,5C,1,0,AS,10S,2S,KC,6D,0,0,KD,6S,AH,QH,KH,0,1
4H,7D,10D,8H,AD,3H,0,0,8S,JC,2S,7S,KC,0,0,10H,5D,9D,6C,4S,0,1,KD,JS,2C,JD,QH,1,0,QC,8D,AC,7H,9H,0,0,AH,2D,9S,5S,5H,1,0
7C,QD,5S,9S,10S,QC,1,0,JH,2S,5H,6H,5C,1,1,7S,3C,JC,AH,3H,1,0,6D,KC,AD,7D,5D,0,0,10D,AC,4S,9C,3D,0,0,QS,QH,9D,4H,JD,1,0
KS,JD,3H,8C,3D,2C,1,1,8H,QD,KD,6H,5C,0,0,6S,5S,4S,7S,9C,0,0,AD,AH,JC,8D,10C,1,0,KC,AS,6C,10S,9D,0,0,10D,3S,6D,9S,QC,0,0
6S,KH,AS,KD,10C,4D,0,0,AC,7C,5C,3H,8H,0,0,2D,3D,JS,7D,4C,0,0,QC,JD,8D,QH,6D,1,1,QD,10S,3S,9S,JC,0,0,9C,AH,5H,5S,6H,1,0
AC,7H,5D,4C,JS,8D,0,0,7D,QD,QS,6S,JD,1,0,9C,4H,AH,2C,QC,0,0,JC,KS,5S,3S,6D,0,0,3H,10D,KD,9S,2H,0,0,8C,10C,QH,JH,KH,0,1
AD,2H,9D,5C,JD,AS,1,0,8D,AC,2D,10D,9C,0,0,10H,KS,2C,QS,KD,0,0,6H,7S,5D,KH,3H,0,0,6C,AH,4S,8S,10C,0,0,10S,5H,7D,5S,JC,1,1
AH,7H,5D,8H,10S,5S,1,1,AD,9C,QC,KD,JH,0,0,JD,4C,JC,3C,2S,1,0,2C,6D,9S,8D,AC,0,0,8S,QD,3S,QS,6C,1,0,QH,9H,2D,3D,10H,0,0
4S,10D,4C,2S,6C,KD,1,0,KH,3S,6H,2C,2H,1,1,7H,3C,JD,3D,JS,2,0,8H,7D,7S,JH,KS,1,0,10C,8S,2D,9H,6D,0,0,9D,10S,4H,5D,KC,0,0
AD,4H,QH,5H,3D,7D,0,0,5S,9S,6C,4C,8C,0,0,AS,3H,10H,3C,JH,1,0,8D,10C,7C,AH,5C,0,1,JC,QS,8S,QC,6H,1,0,JS,KH,10S,JD,4S,1,0
7H,AH,10C,10S,AC,10H,1,1,QC,AD,QH,KC,7D,1,0,7C,4D,2H,3C,KD,0,0,8D,4C,JC,9C,5D,0,0,AS,3D,KS,4H,JD,0,0,5H,5C,3H,KH,9D,1,0
2H,3S,KC,AD,9H,QC,0,1,5H,5C,6H,KH,KS,1,0,10C,2D,6S,8S,AC,0,0,3C,AH,QD,5D,9S,0,0,QS,5S,8C,8D,4D,1,0,6D,QH,JS,9C,10H,0,0
7D,4S,JH,AC,6S,2S,0,0,JC,8D,6H,9H,7S,0,0,9D,4C,8H,JS,2D,0,0,2C,5S,AS,QS,10H,0,0,10C,3C,6C,7H,5H,0,0,JD,3D,4D,8S,KC,0,1
5S,QD,3S,7H,KD,9C,0,0,6S,9S,8H,AD,5C,0,0,8S,10D,KH,7S,9H,0,0,KS,3D,4D,10C,JC,0,1,AC,7D,AH,2S,6H,1,0,3H,JD,4H,KC,2C,0,0
QD,QS,QC,8D,10S,6S,1,0,KD,8S,10C,10H,3D,1,1,2C,8H,7C,JC,JS,1,0,5C,QH,5D,9C,KH,1,0,3C,AH,2S,8C,9S,0,0,4S,4C,6D,JH,KC,1,0
QH,2S,9S,8S,8D,KS,1,0,5S,5C,10S,4D,QD,1,1,AC,8H,7H,2H,4H,0,0,8C,JD,5H,7S,3C,0,0,10C,6H,AS,4C,QS,0,0,JH,2D,KC,7C,3D,0,0
JC,8C,JS,7C,AC,9D,1,0,5H,3C,2S,3H,8H,1,0,6S,AD,JH,AH,8D,1,1,8S,5D,9S,4C,4S,1,0,3D,9C,2C,10H,6H,0,0,6C,3S,2D,7S,7H,1,0
AS,AC,10S,KS,6D,QH,1,0,4C,3C,3S,6H,JD,1,1,5C,2H,9S,8C,JC,0,0,3D,4D,AH,QC,10D,0,0,9C,2S,5D,9D,7D,1,0,QD,10H,8S,QS,4S,1,0
10H,2S,AC,10S,2H,KD,2,0,9H,JD,KC,3D,2D,0,0,7S,4H,7H,8H,5H,1,0,JC,9D,9C,3S,4C,1,0,5D,6D,6S,KH,6H,1,1,QH,3H,4D,KS,5C,0,0
3H,KC,5D,KS,5S,2D,1,0,6C,3S,3C,8C,2H,1,1,8S,9C,6H,QD,9D,1,0,JH,7H,4C,4D,4H,1,0,KH,QS,10H,5C,QC,1,0,9H,7C,9S,AH,2C,1,0
JC,3C,7H,6D,3H,AH,1,0,9S,QD,KH,4H,JD,0,0,JS,2H,7D,9C,2D,1,0,6S,3S,5H,2S,6H,1,1,QC,8S,4S,9H,AC,0,0,2C,10D,5S,10H,QS,1,0
3D,AD,AS,4C,5H,7S,1,0,KC,3S,8D,JS,10C,0,1,9C,QC,4S,KD,7H,0,0,9S,4H,10S,QD,6D,0,0,2S,5D,8S,8H,JC,1,0,QH,2D,9D,6H,2H,1,0
3C,3H,QH,KD,6C,KS,1,0,10D,7C,JS,JH,AC,1,0,3S,8D,QS,5D,9H,0,0,10H,QD,4H,KH,10S,1,0,AS,4D,AD,QC,6H,1,1,9D,6S,9S,5C,2C,1,0
2S,KH,2D,5S,3S,3D,2,1,6D,9D,KD,9S,QH,1,0,6C,7D,6H,JS,5D,1,0,10D,AC,4H,QC,8S,0,0,JH,5H,QS,JC,3C,1,0,8D,JD,KS,AS,2C,0,0
6D,10H,JH,JD,AS,2H,1,0,KH,KC,5C,4C,2D,0,1,AD,10D,3D,QC,2C,0,0,4D,KS,8D,6S,5D,0,0,5H,QD,QH,9S,7S,1,0,9D,7D,10C,JC,JS,1,0
3S,JD,6S,6D,3D,9S,2,1,QS,9C,2S,2H,7H,1,0,7C,8C,QH,AH,10D,0,0,AD,AC,8H,JS,6C,1,0,2D,10S,10C,7S,10H,1,0,8S,3H,KD,9H,5H,0,0
9C,7D,4S,QS,8C,6C,0,0,9D,2S,JH,KS,7S,0,0,2H,10C,KD,10D,2D,2,1,2C,6D,JD,3H,6H,1,0,KC,3S,AC,7C,QC,0,0,JS,QD,6S,5D,4C,0,0
AD,KS,JC,JD,8S,6D,1,0,9C,5C,3D,10C,9S,1,0,9D,7H,KC,6H,5H,0,1,4C,2H,KD,AS,JH,0,0,8H,AH,QD,8D,QS,2,0,AC,3C,KH,QH,8C,0,0
2H,AC,10S,5D,3H,4D,0,0,4C,KD,2D,QS,QC,1,0,KS,5H,3C,10D,JC,0,1,7D,QH,7H,10C,8C,1,0,9C,3D,JS,3S,AS,1,0,KC,6D,AD,JD,8D,0,0
10C,JH,JS,2H,AD,JC,1,0,KD,5C,8S,2D,7S,0,0,10D,8H,4C,9D,4H,1,0,6D,7C,6H,3C,8D,1,1,10H,6S,KS,AH,KC,0,0,5S,3S,QS,6C,4D,0,0
3H,8S,6S,8D,QH,3C,2,0,AS,9S,5H,2H,2S,1,0,10C,3D,6D,7D,10D,1,0,5S,8C,6C,KS,10H,0,0,8H,9H,AC,4D,9D,1,1,4S,4C,9C,AH,7S,1,0
5H,KS,5C,10C,QD,JC,1,0,3H,3S,QS,2D,3C,1,0,7S,4D,2S,9C,KD,0,1,7H,4H,9S,10H,8C,0,0,2H,AS,AD,QH,10D,1,0,6C,AH,3D,10S,8D,0,0
KD,10D,6S,9D,6D,QS,1,0,JH,9S,AC,AH,KH,1,1,8C,5C,4S,JS,10C,0,0,2C,4C,3D,10H,7S,0,0,5H,JD,3H,QC,9C,0,0,8D,10S,JC,2S,7H,0,0
JH,2D,KD,8S,4D,QC,0,0,KC,8H,9C,QD,2S,0,1,9H,JS,AD,KH,5S,0,0,AH,QS,10H,7S,4S,0,0,2H,9D,JC,5H,7D,0,0,3S,6H,3H,5D,QH,1,0
9S,KD,KC,AH,8S,2C,0,0,2D,3S,6D,6C,10D,1,0,2S,JD,6H,5D,5H,1,0,10S,JS,JC,5S,4D,1,0,QC,4C,8D,2H,3C,0,0,8C,KH,7C,7D,9C,1,1
2D,10S,3H,KH,4H,7C,0,0,4C,5S,JD,6D,7D,0,0,9H,QH,4D,2H,2S,1,0,5H,KD,QD,4S,8D,0,0,JS,AD,7S,9C,3D,0,0,JC,2C,6H,JH,5C,1,1
8C,4D,3C,JS,AH,4C,1,0,KH,9S,7H,AD,9C,1,0,8D,6H,QC,QH,4S,1,1,7S,6C,10H,6D,10S,2,0,JC,AS,2S,QD,KC,0,0,3D,2D,JD,8H,9D,0,0
QD,8S,QC,9S,7C,10C,1,1,5D,6H,10S,9D,3H,0,0,4S,2H,4C,3C,QS,1,0,6S,AS,AD,7D,5H,1,0,KH,6D,KS,2D,3D,0,0,AC,JD,7S,10H,9C,0,0
2H,AS,QC,10H,4C,10S,1,0,8C,9S,QD,4D,8S,1,0,JC,3S,6H,7S,AD,0,0,KC,5D,5C,QS,KH,1,1,6S,9H,7D,KS,7C,1,0,3C,4H,5H,6C,QH,0,0
AD,QD,10D,KC,KH,AC,1,1,QH,QC,6C,4C,10C,1,0,7D,4S,KD,10S,QS,0,0,8D,6D,4H,JH,9C,0,0,2H,JC,7S,9S,8S,0,0,AH,AS,2C,7H,4D,1,0
5C,5S,4H,10S,7D,3S,1,0,9H,6D,JS,3C,5H,0,0,2C,10C,7S,2H,5D,1,1,8C,JC,3D,QC,9D,0,0,6H,JH,2D,3H,KS,0,0,4D,8H,9S,QD,KH,0,0
3S,10S,6H,2S,10H,4H,1,0,3D,2D,6S,QH,5C,0,0,5H,5D,AS,10C,7D,1,0,JS,3C,7C,AH,AD,1,0,JD,8S,6D,4S,KH,0,0,7S,9C,8D,8H,9D,2,1
6D,5D,9H,AH,QS,4C,0,1,7S,6C,QH,10D,10H,1,0,KH,QD,JS,6S,2H,0,0,3C,7D,3D,3H,2D,1,0,5H,2C,4D,AD,2S,1,0,KD,3S,6H,AC,10S,0,0
2D,2H,10H,2C,10D,10C,2,0,5C,4H,3S,9S,JD,0,0,QD,9H,6D,QS,QC,1,1,3C,KS,KH,JS,AS,0,0,JH,4S,7C,8H,7D,1,0,4C,4D,AC,KD,7S,1,0
10D,2H,6D,QS,10C,KS,1,0,AS,KD,5C,5H,AC,2,0,6C,4S,3H,KH,4D,1,1,3C,4C,7C,2S,7D,1,0,7H,KC,5D,AH,9H,0,0,5S,10S,7S,9S,10H,1,0
JC,4H,3C,5H,KH,2D,0,0,7S,7C,7H,8D,10D,1,0,3D,10C,10S,QC,9H,1,0,8C,QH,6S,3S,JD,0,0,3H,4C,5S,10H,JS,0,0,JH,6D,AC,5C,QD,0,1
AC,10S,2S,QC,5D,7D,0,0,7H,AS,KC,4H,7S,1,0,10C,10D,8D,KH,6D,1,0,AD,2C,6S,6H,QS,1,0,3C,QH,JC,3D,JD,2,1,KS,8H,3H,3S,9C,1,0
9C,3C,10S,7C,9D,10C,2,1,4H,6H,5D,8S,3D,0,0,4C,5H,QS,6S,JS,0,0,AC,7S,7H,AD,KD,2,0,2C,2D,AH,QC,KH,1,0,KS,8H,10D,7D,9S,0,0
4C,2C,9C,5C,8C,5S,1,0,QC,JC,5D,10S,3H,0,1,8D,7H,7C,AH,QD,1,0,3D,9S,KD,6D,2H,0,0,AS,JS,QH,KH,2D,0,0,5H,4S,6H,8H,9D,0,0
6C,7D,4S,JH,2H,AC,0,0,KS,2D,QD,4H,6H,0,1,3C,QS,QH,10H,7H,1,0,2C,4D,JD,KC,8H,0,0,10C,AS,9C,3D,9H,1,0,JS,10D,AH,9D,3H,0,0
8D,2D,4S,QD,QS,9C,1,0,6H,KC,2C,KS,3D,0,0,JD,10C,6C,5D,10S,1,1,5H,9H,6D,KD,AH,0,0,JS,8S,7D,10H,2S,0,0,AD,8H,6S,5C,4D,0,0
5C,6D,5S,9D,7C,8C,1,0,7S,AS,5D,JS,10D,0,0,10C,QS,9C,KD,4D,0,0,AC,4S,3C,QC,JD,0,0,6C,9S,KS,10H,AH,0,0,QD,6S,3S,8D,4C,0,1
4C,JH,QC,AS,2H,KD,0,0,5S,10C,5C,JC,QS,1,0,7H,3D,3S,8S,AC,1,0,JS,QD,5D,KC,KH,0,0,10D,AH,10H,9S,10S,1,0,4D,4H,9H,6C,8D,1,1
5C,9C,3C,JS,8D,KS,0,0,3S,7S,2S,QS,JD,0,0,7C,4C,5H,4H,7H,2,1,KD,8S,6D,AS,2H,0,0,KC,4D,KH,JC,6H,0,0,9S,10D,2C,QC,10H,1,0
10S,9C,JS,9S,QC,9D,1,0,10D,7D,AD,8S,5D,0,0,10H,2H,QD,6S,5C,0,0,JC,AS,6D,KS,3H,0,0,9H,AC,4H,7C,4D,1,1,3S,10C,7H,QS,2D,0,0
2H,AD,KH,QD,7C,2C,1,0,AS,5H,KS,7H,JD,0,1,QC,4H,9C,3S,8H,0,0,3C,10H,3H,6D,KD,1,0,6S,2D,3D,KC,5S,0,0,7D,9H,8C,8D,JH,1,0
KS,3C,JD,AC,10D,7S,0,0,9H,KH,AD,QS,KC,0,1,10C,2D,7D,JS,7C,1,0,9D,6C,2C,2H,3H,1,0,2S,3D,6H,10H,4C,0,0,5D,7H,4D,8D,JH,0,0
AS,2C,3H,6C,AH,QD,1,0,2S,AC,6D,9D,8D,0,0,AD,9S,6S,8H,8S,1,0,10H,4H,6H,5H,QS,0,1,2D,KD,10C,5C,10D,1,0,8C,JD,5D,JC,KC,1,0
2C,8S,3S,QS,7D,5D,0,0,10C,9H,AH,8D,4D,0,0,2S,8C,JC,JD,7C,1,1,7S,3H,7H,4H,KC,1,0,5H,10S,JS,AS,2D,0,0,QD,10D,6C,10H,3D,1,0
AH,JC,2S,QC,7C,7D,1,0,6D,5D,3S,6S,QH,1,0,4H,4D,2D,10D,AC,1,0,5S,KD,4C,5C,2C,1,1,7H,10H,KS,8S,10C,1,0,9D,JD,2H,3C,JS,1,0
QS,8H,JD,6C,KH,3D,0,1,8C,6H,2S,3H,7S,0,0,7H,QH,AH,2H,10H,0,0,6D,AD,4S,9S,10C,0,0,4D,AS,7D,10S,8D,0,0,6S,2C,9H,4C,10D,0,0
3D,AS,2H,5S,5D,9C,1,0,5H,8C,6H,8D,4C,1,0,10D,7H,6D,4S,7C,1,0,7D,10H,8H,QS,5C,0,0,KH,KC,6S,9S,2C,0,1,JS,QC,8S,10C,9H,0,0
JS,4C,AC,7D,AS,AH,1,1,5H,8H,QH,6H,2H,0,0,9H,QS,KS,10D,8S,0,0,5C,9D,8D,6S,5S,1,0,7C,9S,7H,10S,KH,1,0,3H,KD,9C,6D,6C,1,0
9H,2D,QH,QD,4H,JS,1,0,QS,3H,6S,10C,9C,0,0,3S,QC,5S,KC,3D,1,0,4D,KH,KD,JC,4C,1,1,6H,9S,10S,8S,8H,1,0,7S,8D,5H,2S,AH,0,0
QC,7S,4H,6H,JH,5C,0,0,AS,10S,KH,QD,JD,0,0,6S,7D,2S,JC,8D,0,0,6C,4C,2D,8S,4S,1,0,10C,5D,8C,2C,AD,0,1,KS,5S,KD,3C,6D,0,0
QH,4C,AD,KC,8S,QD,1,0,KS,JH,5D,QS,JD,1,0,JS,10D,9C,9S,JC,2,1,9H,3C,10S,KD,AS,0,0,5S,5H,6S,3H,8C,1,0,7D,6C,QC,AH,5C,0,0
JH,2S,5S,6S,QD,5H,1,0,3C,10H,10D,5C,2D,1,1,6C,KC,3S,9S,8D,0,0,8S,JS,6D,4C,QS,0,0,4H,KD,9C,JC,8H,0,0,KS,3D,10S,3H,AH,1,0
QC,5D,9D,3D,9H,JC,1,0,AS,KD,6D,5S,AD,1,0,10D,7S,8C,6H,2C,0,0,5C,3S,QD,8S,8H,1,1,4S,2D,KS,4D,9C,1,0,7D,JH,3H,4C,QS,0,0
JH,7D,5H,KS,5S,7S,2,0,5D,JS,10S,KC,9S,0,0,3H,4S,QC,10D,7C,0,0,9H,3C,AD,10C,4H,0,0,10H,QD,8H,8C,2H,1,1,2S,6S,8S,3S,JD,0,0
4C,3S,QH,4H,9S,10C,1,0,4D,KS,9C,KC,2H,0,1,5H,3H,AD,QS,KH,0,0,2C,9H,6S,10H,JS,0,0,8C,AH,7S,6H,2D,0,0,5S,JD,8S,2S,7C,0,0
8D,4D,4S,KH,8H,AH,2,0,3D,7D,AD,3H,JC,1,0,9C,2H,KS,QH,JS,0,0,5S,9D,2D,9S,3S,1,1,10H,8C,KD,3C,5C,0,0,AC,10D,10S,10C,QC,1,0
KS,AS,3C,9H,4D,7H,0,0,2S,9C,5D,10S,8C,0,0,QD,6D,JC,AH,KD,0,1,AC,6S,4C,10H,KH,0,0,8S,7C,5S,4H,JD,0,0,JH,3S,2D,QC,5H,0,0
6H,7D,8S,3D,AS,10D,0,0,JC,2S,3S,KC,6D,0,0,9C,QH,KD,AD,2D,0,0,4S,JD,5H,3H,7C,0,1,KS,JS,4C,7H,2C,0,0,6S,9S,KH,4D,5D,0,0
4D,8H,QH,7H,4C,7C,2,0,5S,8S,AS,AH,7D,1,1,2H,KH,6D,3H,AD,0,0,5D,9D,2C,3S,10S,0,0,9H,4H,7S,6H,5C,0,0,10C,QD,2D,QS,JD,1,0
3S,4H,6D,AH,AD,5D,1,0,3D,10S,8D,3C,2C,1,0,AS,JC,6H,JS,10C,1,0,9D,8H,5H,5C,6C,1,0,8S,7C,7H,10H,2S,1,0,AC,9S,9H,KS,QC,1,1
QH,10S,2C,8H,3S,3H,1,1,7H,7S,AS,6H,6S,2,0,3D,2S,JC,AH,3C,1,0,AC,8D,5S,4C,4H,1,0,8C,10C,9C,KH,5C,0,0,10D,JH,9D,9S,5H,1,0
4H,QH,6C,9C,5D,9S,1,0,KD,10H,AH,8H,7H,0,0,QD,QS,3C,KS,AD,1,0,2C,3H,9H,AC,7S,0,0,8D,2S,6D,6H,5S,1,0,3S,QC,4D,JS,4C,1,1
KD,KS,8C,JC,QC,JS,1,0,AC,8D,5D,5S,KC,1,0,AS,10D,QS,10C,4H,1,1,5C,4D,2D,9D,4S,1,0,QH,10H,8S,9H,JH,0,0,2C,9C,7S,8H,10S,0,0
10C,JC,AS,8S,QC,9D,0,0,KH,7D,7C,6S,5D,1,0,10D,9C,6D,4S,3C,0,0,2S,AH,8H,9S,6C,0,0,5C,2D,KC,7H,7S,1,0,10S,4D,QD,JH,QH,1,1
JH,4C,4S,3H,KS,AH,1,1,8H,2H,QD,9D,2C,1,0,2S,6C,10H,8D,7H,0,0,3S,QS,JD,10S,JS,1,0,QH,10D,AD,5H,2D,0,0,6H,9S,4D,6S,7D,1,0
KS,9D,2C,9H,5H,10C,1,0,KD,3C,6D,3H,8H,1,0,2H,3S,8D,5S,AH,0,0,7C,JH,KH,8S,QD,0,0,6H,6C,10H,KC,7D,1,1,9C,5C,QH,JC,4D,0,0
KH,KC,QD,9S,8H,3S,0,0,10C,QS,JS,6S,AH,0,0,6H,7S,QH,4D,5S,0,0,KS,10S,4H,5H,8S,0,0,2D,9C,3C,10D,3D,1,0,3H,5D,JD,9D,4S,0,1
4C,7S,JD,5C,QH,8H,0,0,AC,JS,7H,5D,4D,0,0,5S,10C,AH,4S,3C,0,0,QS,8D,QC,KD,2C,1,1,AS,6D,10H,8S,7D,0,0,2H,JC,3D,10D,6S,0,0
KC,QC,4H,KD,JD,2H,0,0,4S,AC,3D,8H,JS,0,0,10S,9S,7D,6D,10D,1,1,10C,10H,2C,4D,7S,1,0,5D,QS,5H,JC,8S,1,0,KS,8D,QD,JH,8C,1,0
7H,6S,KD,10H,7C,8D,1,0,6H,6D,6C,9C,3H,1,0,4S,8C,7D,8H,QD,1,0,KC,JC,KS,5C,5D,1,1,2C,4D,2D,AS,2S,1,0,AH,KH,5H,9D,QH,0,0
QS,5D,3H,6S,KH,8C,0,0,9D,2C,7S,4S,9C,1,0,5C,5S,10S,JC,JS,2,1,8D,4D,QC,7D,9S,0,0,QD,JH,10C,4H,3C,0,0,6H,2H,AS,4C,AH,1,0
5C,2H,5D,JS,8S,6D,1,1,QD,AC,QS,KD,QH,1,0,JD,9D,8D,4D,6S,0,0,JH,6H,8H,3C,7C,0,0,3D,9H,AH,9S,4C,1,0,10D,7H,10C,2D,8C,1,0
JD,AD,7C,3H,2S,QH,0,0,JS,9D,5H,2C,5S,1,0,4D,KS,5D,10H,8D,0,0,4C,4S,3D,KC,QC,1,0,JH,7D,QS,AH,8C,0,0,9S,8S,9H,KH,10S,1,1
2H,QC,KS,3H,4C,2S,1,0,6C,AS,2C,AH,QS,1,1,5H,7S,6H,3D,7C,1,0,9H,4H,6D,10S,AD,0,0,5C,JC,7H,10D,AC,0,0,KD,KC,7D,6S,JS,0,0
QC,9H,JC,AD,2D,3D,0,0,6H,5D,5S,JS,3C,1,0,4H,10S,8H,2C,3H,0,0,7C,JH,5H,6D,JD,1,0,10D,8C,6S,9D,3S,0,0,7D,10H,QS,QD,7H,2,1
KS,7H,AD,7C,9C,2H,1,0,8C,5C,4H,7D,9D,0,0,KC,JS,QH,8H,3H,0,0,4D,2S,8D,2C,6D,1,1,6C,8S,10C,JH,4C,0,0,9S,4S,10H,5S,2D,0,0
5S,6S,10S,AH,9S,10C,1,0,5H,5C,9D,5D,4D,1,0,3D,AC,6D,10D,KH,0,0,JD,3S,4C,KD,8C,0,1,JC,2H,7S,7D,AD,1,0,3H,2D,8D,6C,10H,0,0
JC,10D,QS,4C,3S,QC,1,0,10S,3C,7D,9S,2C,0,0,KC,4H,5H,JS,10H,0,1,AS,7C,KH,7H,6C,1,0,AD,2H,AH,2D,9D,2,0,8H,4S,6S,5S,KD,0,0
KH,2S,5H,7C,JS,JD,1,0,4H,5C,10S,4D,2H,1,0,10D,6H,6S,AH,AS,2,1,2C,7D,9D,4C,8D,0,0,KC,QD,5D,AC,QH,1,0,JC,7H,7S,8H,QC,1,0
6C,9S,2S,8C,KS,JH,0,0,7D,4S,8D,2C,7S,1,1,7H,6D,AD,6S,4D,1,0,8H,JS,10C,QH,QD,1,0,4C,9C,4H,3S,8S,1,0,QS,3D,10D,9H,KH,0,0
3D,3H,6C,JD,4D,7D,1,0,KS,QH,5H,8D,8H,1,0,7S,4S,9D,3S,10S,0,0,7C,JH,KD,10H,9H,0,1,5S,QS,2H,JS,JC,1,0,7H,QD,AD,10C,5D,0,0
4H,AC,9C,2H,2C,KC,1,0,5D,AD,3H,10S,10C,1,1,9S,3C,4C,2D,7H,0,0,KD,7S,QH,JD,9D,0,0,3S,6S,3D,9H,QS,1,0,KH,AS,6D,8C,10H,0,0
6C,QC,2C,6S,5S,3C,1,0,5H,8S,9S,4C,7H,0,0,JD,KD,JS,AC,QD,1,0,8H,JH,10S,3D,8D,1,1,10H,6H,AH,7D,9D,0,0,4S,AD,2H,10C,10D,1,0
4D,7S,2S,10C,10S,2H,2,0,3C,5H,5D,QC,KS,1,0,4C,QD,2D,4S,8H,1,0,9H,AS,10H,9D,6C,1,0,9S,6S,2C,QS,7D,0,0,QH,KD,AH,JH,4H,0,1
6D,3C,9H,4C,QH,JC,0,0,9C,9S,10H,7S,3S,1,0,2D,KH,2S,JS,JD,2,1,KS,4S,3D,9D,5D,0,0,10S,8C,8D,4H,KC,1,0,6S,8H,5S,AC,QD,0,0
AC,7S,8S,10D,2S,10C,1,1,9C,4C,9H,4H,10S,2,0,JD,JH,4D,3H,6C,1,0,8D,QD,AD,5H,7D,0,0,7H,9D,8H,AS,7C,1,0,QS,3S,3C,4S,KC,1,0
JD,JH,10C,7C,8D,2C,1,0,7H,7S,QD,AH,5D,1,0,10S,9H,QH,AC,4H,0,0,5S,9D,KH,6S,JS,0,0,JC,KS,3H,6H,2H,0,0,2D,4S,AS,9C,6D,0,1
KH,KS,6H,JC,QC,3C,0,0,5S,2C,9D,2H,9H,2,0,6S,9C,KC,2D,7C,0,1,8S,JH,JD,AH,3S,1,0,7H,8H,10C,8D,6D,1,0,QS,5D,7S,3H,QD,1,0
