Player 0,,,,,,pair,Player 0 win,Player 1,,,,,pair,Player 1 win,Player 2,,,,,pair,Player 2 win,Player 3,,,,,pair,Player 3 win,Player 4,,,,,pair,Player 4 win,Player 5,,,,,pair,Player 5 win
5D,2D,KD,7D,10D,JD,0,0,8S,KS,KH,KC,QC,0,0,10H,7C,5S,10S,4S,1,1,AS,AC,9S,QS,2C,1,0,2S,3D,6H,9H,8H,0,0,QH,6D,4H,JS,AD,0,0
QC,7D,AS,8H,9S,5H,0,0,7H,3H,5C,JS,8C,0,0,9C,JH,3D,KS,2D,0,0,2C,AH,KH,KD,4H,0,0,4S,AD,2H,QS,8S,0,0,JC,JD,3C,8D,2S,1,1
2S,QS,QC,10C,4H,5C,1,0,3C,3H,KH,10H,8C,1,0,AD,9H,JD,4C,5S,0,1,7D,10D,KS,AC,6S,0,0,3S,2H,6H,KD,8H,0,0,6C,7S,8S,2D,10S,0,0
6C,8S,3H,7C,QS,QH,1,0,JS,10S,7H,3C,7S,1,1,3S,9C,6S,KS,6D,1,0,JH,4S,8H,AD,10H,0,0,5D,8D,QD,5C,9H,1,0,JD,AS,4D,6H,JC,1,0
2D,JC,QH,4C,6C,10D,0,0,3D,5H,4D,9S,KC,0,0,10S,2S,JH,8D,KH,0,0,KD,9D,6D,JS,8S,0,0,9C,JD,6S,KS,5D,0,0,7C,3C,3S,AC,6H,1,1
10H,KH,JS,4S,JD,AH,1,0,QH,2C,KS,KD,8D,0,1,2H,7S,JC,4C,3C,0,0,7C,QD,5S,5C,JH,1,0,AC,6H,9H,8H,QS,0,0,AD,10C,9D,AS,3S,1,0
3D,6S,KH,9D,QC,9C,1,0,8C,AS,JH,2S,4H,0,0,10S,AH,5S,10C,5H,2,0,3S,QD,6D,3C,7S,1,0,4C,9S,8D,9H,4S,2,1,JC,QS,3H,10H,7H,0,0
JS,8D,10H,2C,3D,3S,1,1,10D,8H,5D,10C,4C,1,0,JC,8C,7D,2S,KD,0,0,2D,JD,KH,2H,AC,1,0,6S,8S,3C,4D,3H,1,0,QD,7H,AD,QC,6H,1,0
QS,2H,7H,9S,4D,7D,1,0,10C,AH,9C,3D,5D,0,0,7C,8H,KD,9H,5C,0,0,9D,10D,5S,6D,10S,1,1,AD,2C,8D,2S,6C,1,0,6S,6H,2D,AS,3C,1,0
8C,9S,4S,3H,10D,4C,1,0,KS,4H,6C,2C,10C,0,0,KC,QH,3C,2S,AD,0,1,JH,3D,QC,9H,9D,1,0,10S,5C,6S,8H,2H,0,0,7D,10H,AC,AH,KD,1,0
AC,KC,JC,10S,QD,8S,0,0,5D,9D,9S,6D,3C,1,0,4D,KD,10D,4H,KH,1,0,6S,5C,3D,10C,AH,0,0,7S,3S,JD,2D,JS,1,1,3H,5H,4S,7C,4C,1,0
5D,AS,7S,4C,2C,5C,1,0,5H,5S,AD,2H,8S,1,0,4D,6C,2S,AC,KC,0,0,4S,9C,4H,7D,10D,1,1,6H,3H,6S,QH,9D,1,0,JH,7H,8D,10C,7C,1,0
10C,2S,JS,5D,3S,3D,1,0,QD,9S,2C,4D,4H,1,0,KS,4S,2D,JC,AS,0,0,AH,7C,9D,7H,8H,1,1,QH,9H,8C,7D,6C,0,0,QS,10H,JD,5C,9C,0,0
4D,5H,9H,3C,7D,9D,1,0,3H,10H,4H,QD,7S,0,1,10C,2S,2C,6H,8C,1,0,10D,AH,8D,5C,AC,1,0,8S,2H,KH,6C,7H,0,0,QC,3S,4C,JH,9S,0,0
4C,5H,6C,6D,9C,10S,1,0,7D,8D,9H,5S,AH,0,0,5C,7C,JH,5D,KH,1,0,8C,8S,10D,KC,4H,1,1,2D,6H,7H,JS,8H,0,0,QC,JD,2S,3C,2H,1,0
7C,AD,10D,JS,8S,2S,0,1,QH,5C,3C,2C,QD,1,0,7S,3H,6S,QS,QC,1,0,6D,10C,6C,3S,5H,1,0,10S,4D,5S,KC,KS,0,0,JC,JD,9C,AC,KH,1,0
5C,7H,JS,10S,3C,JH,1,0,8C,4C,7C,6C,KS,0,0,9C,3S,7S,QH,4D,0,1,5H,10H,QD,4H,QC,1,0,5D,7D,6D,2S,10C,0,0,KH,2D,AH,10D,KD,0,0
6S,8S,7C,4S,6D,8H,2,0,4H,JS,4D,6H,9D,1,0,7D,2S,QH,8C,9H,0,0,QD,JH,10S,10C,2C,1,1,KD,9C,3D,KC,QS,0,0,5D,AH,KS,KH,2H,0,0
9S,3S,5C,9H,10C,KC,1,0,QD,6H,7H,2H,3D,0,0,7S,QH,6C,10S,JC,0,1,AS,QS,8C,10H,7D,0,0,JH,2C,8S,AH,7C,0,0,AC,KH,5D,6S,10D,0,0
4D,5H,QC,2C,8S,AS,0,0,AH,10H,QD,7C,3S,0,1,7D,2H,JC,6S,4H,0,0,6H,10D,KS,6D,10C,2,0,KH,4S,5S,5D,9D,1,0,AC,10S,7S,2D,QH,0,0
KH,4S,2C,3C,JC,JH,1,0,AD,9C,6C,6D,5H,1,0,QD,3D,10D,7D,10S,1,1,4H,5D,4D,5S,6S,2,0,8C,7S,KS,9S,AC,0,0,KC,9D,2D,8H,3S,0,0
AC,10S,10H,4H,QH,JS,1,1,KD,9S,6D,JD,5H,0,0,9D,8D,4D,3H,8C,1,0,2H,QC,2D,6H,7S,1,0,10C,3D,JH,7H,KH,0,0,QD,3S,JC,6C,9C,0,0
6H,KC,QH,5D,JS,8H,0,0,2H,9C,5H,9D,KH,1,0,3H,9H,8D,AD,10S,0,0,5S,AS,8C,AH,JD,1,1,4S,6C,4C,2D,QC,1,0,3D,KD,4D,8S,6D,0,0
3H,10C,AD,6H,3S,6S,2,1,QD,JS,QS,9D,4D,1,0,QC,7C,10S,8H,10D,1,0,5H,2D,JD,3D,AH,0,0,9S,7H,7S,KH,3C,1,0,2S,5D,2H,4S,AC,1,0
3S,JH,2D,8S,8H,KS,1,1,QD,7D,AH,10D,3H,0,0,8C,8D,9H,JD,JS,2,0,9D,9C,6S,7H,AC,1,0,AS,2C,6D,7C,9S,0,0,KD,7S,3D,JC,6C,0,0
7D,7S,4D,2H,7C,8D,1,0,9D,9C,3S,9S,KH,1,0,QH,6D,5S,3D,KS,0,0,2C,4C,2S,4H,9H,2,0,JC,AD,KC,AH,5D,1,0,QD,10H,10S,5C,4S,1,1
9C,2D,4S,AS,8C,4C,1,0,9H,4D,AH,JC,5H,0,0,QS,3C,KD,KC,7H,0,0,9S,4H,JD,6C,KS,0,1,8S,AC,5S,JS,10C,0,0,6S,QH,8H,2H,3H,0,0
10D,JH,QH,10C,5S,4D,1,0,10S,8S,QD,6H,JD,0,1,9S,KD,8D,7C,7S,1,0,6D,5D,9H,9D,AH,1,0,2D,10H,3S,6S,KH,0,0,4C,7H,8C,QS,JC,0,0
QH,KS,2H,8H,KD,JH,0,0,5C,9S,AH,6H,9C,1,0,10H,10D,5S,5D,AS,2,1,8D,QD,5H,KC,QC,1,0,3D,7D,8S,3H,9D,1,0,6C,10C,4D,3C,3S,1,0
7C,6H,5H,KD,KC,5C,1,1,9H,4S,3S,5S,KH,0,0,10H,QS,4D,9S,10D,1,0,10C,3H,8D,9C,JS,0,0,8H,5D,3C,AD,8S,1,0,QC,3D,JD,6C,4H,0,0
AC,8S,JS,8C,7D,4H,1,0,3C,9H,7H,9C,AH,1,0,2D,QH,AS,10D,QD,1,0,2S,7S,4C,2H,5H,1,1,6H,6S,2C,6D,5S,1,0,QS,8D,3H,5D,4D,0,0
6D,JC,8S,2D,5H,2S,1,0,3H,AD,KH,4D,5C,0,0,8D,AC,KC,QH,7H,0,1,9D,KS,7C,JS,8C,0,0,4S,JD,2H,QC,9S,0,0,10H,AH,7S,7D,8H,1,0
4C,JS,6H,10H,6C,KD,1,1,AH,AD,8D,QD,3C,1,0,AC,8H,KC,JH,3H,0,0,KH,4H,9C,5H,AS,0,0,KS,2S,6S,10C,3D,0,0,2C,8S,9S,QH,7D,0,0
2D,4D,10C,AC,KD,5C,0,0,7H,3C,AD,3S,JD,1,0,5H,6D,QH,QD,4H,1,0,2C,KH,AS,10D,4S,0,1,KC,6H,8H,KS,QC,0,0,9C,3H,AH,2H,5D,0,0
8D,2C,5D,7C,10D,8S,1,1,3D,9H,6C,5S,3C,1,0,QH,6D,AD,AS,9C,1,0,QS,2D,10S,AC,2S,1,0,QC,4D,10H,JS,KC,0,0,7H,4S,6H,9D,KH,0,0
7H,JC,QS,5C,9C,9D,1,0,AD,QD,3C,JS,3H,1,0,AH,9H,9S,10H,5H,1,1,QC,AS,4C,QH,3S,1,0,7S,8D,2S,JH,KS,0,0,AC,6H,7D,8C,8S,1,0
4C,6S,5S,8C,AD,QD,0,0,5D,7D,10C,3D,JC,0,0,JD,9H,10H,6D,3H,0,1,9D,10D,JS,5H,KH,0,0,QH,4H,3C,7S,7C,1,0,9S,8S,9C,2D,4S,1,0
9D,AH,JC,KH,5S,9C,1,0,6H,9H,JS,QS,8S,0,0,QD,7S,KC,10S,7C,1,0,KS,4S,3C,5D,4C,1,0,6D,6C,JH,5C,8H,1,1,3S,3D,9S,2H,4H,1,0
6D,7S,AS,KS,9S,2H,0,0,JH,AC,8D,AD,10C,1,0,2C,8H,4D,3C,9H,0,0,6H,7D,3S,6S,5C,1,0,10D,4C,KH,3H,4S,1,1,10H,JD,4H,2S,KD,0,0
7S,QC,9H,JD,8S,7D,1,0,6D,JS,QD,7H,4D,0,0,9D,KC,KD,AC,10H,0,0,QS,2H,5D,JH,4H,0,0,5C,5H,2S,AS,6H,1,1,3C,10C,10S,KH,3S,2,0
8C,7S,5D,9C,3H,2S,0,0,AD,KH,2C,9D,9S,1,1,7C,QC,KC,3S,7H,1,0,2H,AC,7D,5S,QS,0,0,10S,4D,3D,3C,10D,2,0,JD,6S,8D,KS,AS,0,0
4D,KC,8H,9S,9C,3D,1,0,AS,8D,4S,5H,4C,1,0,2D,JH,2C,JD,7S,2,0,2H,3C,AC,3S,10H,1,1,QH,QS,5C,7C,5S,2,0,6C,KH,AD,10D,7H,0,0
9S,2D,3S,2S,4S,10H,1,0,3C,5C,JH,KD,QC,0,0,9D,7C,KH,4D,QH,0,0,9C,7D,8H,6D,8C,1,0,AS,4H,5S,AC,5H,2,0,10C,9H,10S,8D,QD,1,1
2S,9C,2H,AH,9H,5H,2,1,5C,KS,3S,JH,7C,0,0,8S,JS,5D,4S,5S,1,0,9D,AC,10C,3D,JD,0,0,KC,2D,QH,8D,6C,0,0,9S,3C,QS,4D,8C,0,0
10H,5S,QH,6D,2C,10D,1,1,3D,6C,9D,QD,10S,0,0,AH,7C,7H,3H,9H,1,0,10C,8S,2H,JC,3C,0,0,9S,JH,AS,KH,4D,0,0,AC,5D,KS,7D,KD,0,0
JS,AH,3D,QC,5D,10C,0,0,7C,6D,9D,9S,QD,1,0,8D,2D,10S,7D,9H,0,0,QH,2S,8C,3H,8S,1,0,4C,QS,JH,9C,7H,0,0,5S,KC,KH,3C,KS,0,1
5S,6C,JC,2C,2S,10H,1,0,KC,QC,5C,8D,7D,0,1,10C,KH,QD,7H,8S,0,0,3D,AS,4D,7S,KS,0,0,8C,4S,2H,AD,10S,0,0,10D,8H,5H,3H,JS,0,0
KH,9S,KC,6H,3S,9D,1,0,2H,JC,AC,7D,JH,1,0,5S,8H,10S,QH,QD,1,0,KD,8S,3C,7C,AH,0,1,JS,2C,5C,4D,QC,0,0,9C,2D,KS,8C,QS,0,0
QC,6S,3D,8C,5S,KH,0,0,10S,QH,QS,KS,10H,2,1,7H,7C,3C,JH,KD,1,0,10C,6C,6H,4H,JC,1,0,3S,JS,7D,9H,2D,0,0,AD,2H,QD,9S,AH,1,0
5H,3D,6C,4S,2H,10S,0,0,KH,8S,QH,4C,8D,1,1,KC,9C,5C,6S,QD,0,0,8H,KD,AC,6H,10H,0,0,7H,2D,JS,2C,5S,1,0,3C,7S,8C,5D,7C,1,0
6D,9S,QH,3C,4S,QS,1,0,5H,AH,QC,KS,JS,0,0,10H,2S,5D,2H,6H,1,0,KH,AC,6S,8C,4H,0,0,KC,AS,9D,10C,8S,0,1,9H,5S,2D,7S,KD,0,0
2C,4C,QH,6H,JC,9S,0,0,9H,4S,5C,AD,10D,0,0,KD,3C,5S,3H,JS,1,0,6D,10S,8D,2D,2S,1,1,KH,8S,10H,10C,7H,1,0,8C,5H,7S,2H,JD,0,0
5H,10S,JH,9C,3S,3D,1,0,2D,3C,4C,3H,JC,1,0,AS,KS,7H,2H,8H,0,0,4D,8C,8S,10H,9H,1,0,2C,4S,JD,QC,9S,0,0,5D,6D,5S,6C,7S,2,1
3D,6C,QH,4S,7S,JC,0,0,KH,10D,KC,6H,3S,0,0,AH,AC,6D,5D,KS,1,0,KD,8C,5C,AS,QC,0,0,9D,AD,JH,10S,10H,1,0,8S,9H,6S,JS,9S,1,1
3C,10H,AS,10S,QH,2S,1,0,5H,5S,2D,AD,6C,1,0,7H,7C,5C,JS,4C,1,0,JH,6S,9S,2H,JC,1,0,6D,QS,AC,9D,KH,0,1,8S,8H,3S,8C,4D,1,0
AH,AD,7S,5C,KS,3H,1,0,10C,8S,4H,AC,JS,0,0,JD,9S,9D,8H,10D,1,0,6D,KD,9C,6C,QC,1,1,AS,6S,10S,KH,QS,0,0,4D,4S,2S,8C,2C,2,0
6H,2D,7D,2S,QS,10H,1,0,2H,3H,3C,6D,KD,1,0,5S,4C,AS,10C,10D,1,0,6C,5C,8C,9C,8H,1,0,5D,8D,KC,KH,QH,0,1,AC,5H,2C,7C,7S,1,0
KS,2S,3C,10H,KC,7H,0,0,2H,3S,3D,3H,5S,1,0,7C,10S,9S,7S,AD,1,0,9H,QC,7D,5D,10C,0,0,QD,4C,5H,9D,2D,0,1,JD,2C,4D,10D,9C,0,0
4H,7S,7C,7D,2C,3S,1,1,10D,KD,KH,3H,AS,0,0,AD,JC,9C,4D,2D,0,0,6D,2H,3D,JD,AH,0,0,2S,7H,10H,9H,5D,0,0,JH,9D,6C,KS,JS,1,0
2H,9C,4C,KS,2S,AD,1,0,5D,3D,8C,QD,6H,0,0,6C,JS,10D,KH,QC,0,0,3H,5H,5C,4D,QH,1,0,AS,8S,4S,10H,AC,1,0,2C,5S,8D,8H,9D,1,1
KS,JH,3H,AH,10S,5C,0,0,6C,3C,9H,2D,8D,0,0,8S,JD,4H,8C,KH,1,1,5D,2H,KD,4D,KC,0,0,10D,6H,QD,3D,2C,0,0,7S,7H,QS,QH,7D,2,0
7H,AS,3D,9H,3S,AC,2,1,3H,AH,4D,8C,6S,0,0,4H,10D,5C,9S,QH,0,0,9C,QC,6D,2S,10H,0,0,KC,6H,KD,KH,10C,0,0,3C,JC,2C,5S,6C,0,0
3H,2D,QD,2H,7D,JH,1,0,4S,KS,5C,6D,4H,1,0,4D,2S,AD,7C,9H,0,0,AH,QC,4C,6S,JC,0,0,QS,9C,JD,3S,KC,0,1,7H,6C,QH,8D,6H,1,0
10C,3C,JD,10D,7S,4H,1,0,8H,QH,QS,2D,6C,1,0,4D,KH,4C,2C,JH,1,0,QD,7D,KC,9D,9H,1,0,3D,7H,AH,5S,KD,0,0,6D,5H,AS,6S,8C,1,1
QS,4S,AC,7D,5D,7H,1,0,2D,3S,2S,4H,4D,2,0,10S,8C,6D,5C,QC,0,1,2H,JH,10D,KD,9H,0,0,3H,QD,5S,QH,5H,2,0,8D,AH,9C,9D,JS,1,0
3C,8C,7D,AS,9D,KH,0,0,2C,8D,QS,JC,5S,0,1,AC,5D,8S,10C,JH,0,0,QC,6H,9C,10H,7S,0,0,JD,10D,9S,2S,4S,0,0,6C,5C,7H,10S,KS,0,0
9C,2D,10D,JS,AS,7S,0,0,10S,3C,4S,4D,QD,1,0,KS,AD,7D,2H,8C,0,0,8D,2C,7C,2S,6D,1,1,QC,4H,9D,5D,3H,0,0,QS,AH,5C,8H,KC,0,0
KD,6H,JH,10C,AH,9C,0,0,7D,AC,QC,2D,6C,0,1,5S,AS,5H,2H,QS,1,0,QH,JD,JC,3C,4D,1,0,8C,5D,10H,10D,7H,1,0,6S,8S,9D,4S,8D,1,0
2S,7S,9H,7H,QS,JH,1,1,9S,8D,KD,8C,AD,1,0,8S,QD,4S,6D,8H,1,0,9D,10H,2C,AS,KS,0,0,3C,5C,KH,10D,4C,0,0,3S,7D,6H,AH,4D,0,0
JS,7S,6S,KS,7C,KH,1,0,10D,QH,6C,KD,3S,0,0,4D,9C,KC,2S,5C,0,0,QC,2H,8D,2C,10S,1,1,4H,2D,6D,5D,10C,0,0,AS,5S,QS,9D,JD,0,0
9H,4S,10C,6H,5S,KD,0,0,KC,AC,7D,5C,AH,1,0,3D,5D,7H,9S,4D,0,0,AS,KS,7S,JH,AD,1,0,QS,QD,3C,9D,2H,1,1,KH,10D,7C,6C,2C,0,0
QC,5H,10C,6S,4H,10H,1,0,4S,KD,AC,KH,JH,0,0,5S,2D,3C,QH,7C,0,0,QD,2H,2S,8D,9S,1,0,KC,2C,AH,AS,6D,1,1,5C,AD,8H,JC,JD,1,0
8S,4H,3H,4D,QS,2C,1,1,8C,QH,AH,10S,8H,1,0,5H,5S,QD,9S,6C,1,0,AS,10D,4S,KS,7C,0,0,7H,6S,5D,3D,QC,0,0,2S,KD,3S,9C,7D,0,0
3C,QH,QD,8C,6D,7H,1,0,10H,KH,JC,10D,7C,1,1,AS,5C,QC,2C,3S,0,0,2S,AD,KC,2D,4D,1,0,AH,7S,3D,KD,5S,0,0,KS,7D,AC,10C,8D,0,0
6C,10C,AC,5D,8H,6H,1,1,8D,10D,9D,JD,4C,0,0,3S,3C,AH,QH,KH,1,0,JC,9H,KC,6D,5C,0,0,9C,7C,2H,KS,4H,0,0,5H,5S,AS,4S,2S,1,0
8H,4H,QD,3D,10D,2C,0,0,8D,7H,5D,8C,9C,1,0,3S,JH,3H,2D,5H,1,1,QS,7C,6C,AH,10H,0,0,2S,2H,9H,JC,4C,1,0,JD,4D,4S,AS,AD,2,0
8D,8H,3C,7C,AH,AD,2,0,QC,KC,2S,10C,8S,0,0,7S,10H,7H,4H,2C,1,0,8C,JC,QH,JH,4D,1,0,3D,KS,9C,KD,KH,0,1,QD,5D,6H,6S,6D,1,0
9H,6C,7C,AD,JC,KD,0,0,4H,AC,6S,7D,3H,0,0,8S,8H,QC,9S,3C,1,1,JS,6D,3S,6H,9C,1,0,4C,5H,4S,10S,10C,2,0,2H,AS,4D,KS,2S,1,0
9C,9S,10C,2C,10S,KC,2,0,JH,3H,KD,5H,4H,0,0,JD,5S,KH,5D,7D,1,0,10H,6S,3D,AD,AC,1,1,KS,AH,4D,7C,QC,0,0,QD,JC,9H,10D,6C,0,0
JS,QD,6C,6S,2C,KS,1,0,JH,5D,3D,4C,QS,0,1,AH,2H,7D,10C,6H,0,0,8D,QC,3S,5C,JC,0,0,10H,AC,2S,8S,2D,1,0,6D,4H,3C,8C,AD,0,0
7H,QD,AH,QC,KC,2D,1,0,2C,6S,KH,JH,6C,1,1,KS,2S,7D,10S,9D,0,0,AS,QS,6H,4D,10H,0,0,9H,AC,3H,2H,JC,0,0,JD,8C,6D,8H,5H,1,0
QD,6C,QS,JS,4H,4C,2,1,3C,7C,8S,8C,JC,1,0,6H,QC,KD,10C,5D,0,0,KC,JD,2H,QH,AC,0,0,7H,AH,5S,5H,JH,1,0,7S,9S,9H,7D,3H,2,0
3D,4H,KH,6D,2C,2H,1,0,QC,8H,QH,3S,8D,2,1,8C,2S,10D,JC,4S,0,0,7H,6H,10C,4D,KD,0,0,7C,2D,JD,9H,4C,0,0,7S,7D,10H,AH,8S,1,0
AD,KD,JC,QC,2S,5C,0,1,8S,3H,9S,3C,6H,1,0,10S,QS,5S,9C,4S,0,0,3S,10C,9D,10H,4H,1,0,JD,6C,KS,4D,7H,0,0,AC,2D,KC,4C,7C,0,0
QS,5D,3S,2H,JD,3D,1,0,JH,2S,7C,5S,2D,1,0,QH,5H,6C,6S,AS,1,0,6D,4C,10D,7D,JC,0,1,4S,9H,9D,8C,AH,1,0,7H,4H,KS,8D,10C,0,0
9S,AC,AD,4S,JD,6D,1,0,9D,KH,8C,4C,6C,0,0,6H,2S,3S,JH,8D,0,0,7H,2H,KS,7C,6S,1,0,4D,JC,9H,10C,QH,0,1,7D,9C,5H,QD,5S,1,0
3D,KS,7H,4H,JH,4C,1,0,9H,9D,8H,2S,QD,1,0,9S,10H,8S,6D,JC,0,1,QH,AH,10S,4D,2C,0,0,6C,JD,5C,KH,4S,0,0,9C,6S,10D,3C,QC,0,0
6C,JD,8D,8S,6S,6H,2,0,2H,5S,10S,JS,7S,0,0,8H,7C,QC,9D,2D,0,0,7H,AS,KC,3D,2C,0,0,KH,2S,AH,KD,QS,0,0,QD,5H,9C,KS,5C,1,1
9H,QS,6D,6S,QC,AH,2,0,9S,3H,4D,5D,8D,0,0,7C,AD,JC,9C,8S,0,0,JS,5S,8C,KS,4H,0,0,AS,KH,10D,6H,KD,0,0,QD,7D,JD,2C,4S,0,1
10C,3D,KD,7C,5C,AS,0,0,5H,9D,7S,6D,7H,1,0,6H,5D,4H,QH,QC,1,0,8S,JC,4D,2D,JH,1,1,QS,5S,AC,3C,9S,0,0,JS,4C,AD,10D,2H,0,0
QC,4C,9C,7D,5S,QS,1,0,JC,10S,3C,5H,KC,0,0,JD,8C,QH,10C,3D,0,1,9S,9D,6H,2C,6D,2,0,3H,2D,JS,KS,2S,1,0,3S,4D,KH,AH,10H,0,0
7C,AD,QD,9S,3D,10D,0,0,4C,AC,9D,3H,6C,0,0,QH,6D,3C,6H,QS,2,0,4D,5H,8S,8C,10H,1,0,9C,QC,8H,JS,10S,0,0,KS,2S,JC,7D,7H,1,1
4C,KD,JH,JC,8D,QC,1,1,7D,9S,8S,AD,KS,0,0,3H,JS,6C,7H,2S,0,0,10C,2C,9D,10H,JD,1,0,7S,9H,5S,3C,4S,0,0,5C,10S,7C,3S,AC,0,0
KD,3H,3D,3S,8D,5C,1,0,7H,7S,KH,6S,KS,1,0,6D,6C,2S,5S,9S,1,0,4C,10S,10C,9D,2D,1,0,7D,AS,7C,QC,QS,2,1,10D,5H,2H,8H,QD,0,0
4C,8D,KC,4D,6D,5D,1,0,JH,10C,KD,3C,8S,0,0,3S,AS,AH,8H,JD,1,0,7S,5C,8C,9H,9C,1,0,JC,7D,10S,2S,KS,0,0,2D,QC,QS,3H,JS,1,1
QS,4H,AS,7D,3S,8C,0,0,10D,7S,4S,2H,2D,1,0,QC,AC,6D,AH,9D,1,0,QD,10C,5D,6H,8D,0,0,6S,3C,JD,10S,8H,0,1,KD,3H,10H,5S,3D,1,0
9S,8H,6D,2H,KC,10S,0,0,7H,9D,4S,4D,3D,1,0,2S,KH,8S,JD,10H,0,0,3C,6H,AS,5D,QC,0,0,AD,3S,2D,QH,2C,1,1,7S,10C,7C,5H,QD,1,0
9H,5H,4H,QH,6H,9D,1,0,9C,5D,KD,QC,KC,0,1,AD,2H,3S,3C,JH,1,0,4D,10H,2C,6D,9S,0,0,4S,2S,7C,4C,QD,1,0,JD,7H,8S,5S,QS,0,0
JC,KS,7H,KC,8S,7C,1,0,8C,AS,9S,4S,7D,0,0,8H,9D,10H,10D,AD,1,0,QH,8D,5C,AH,JH,0,0,4D,9C,2S,3C,3H,1,1,6C,7S,2C,JD,2D,1,0
JD,4D,KS,9H,7H,AD,0,1,JC,10C,2D,JS,4C,1,0,6C,6H,10D,AH,9C,1,0,QC,5D,JH,2S,QS,1,0,AC,10S,5C,8C,4S,0,0,2C,2H,8D,5S,QD,1,0
8C,9D,9H,JS,3C,8H,2,0,10C,5S,KC,AC,6H,0,0,5H,QC,2S,5D,6D,1,1,9C,2C,KS,QH,KD,0,0,7D,7S,4H,JD,9S,1,0,3H,QD,2D,6S,JH,0,0
2C,JD,4D,9D,7C,AH,0,0,QD,2D,7H,KC,9H,0,1,6S,7D,8S,6H,8H,2,0,6D,8D,5H,AS,QS,0,0,10C,8C,3S,AD,AC,1,0,4H,KH,JC,QH,7S,0,0
KS,4S,5D,QS,5H,4H,2,0,2D,9S,2C,8H,2H,1,0,AC,10S,3H,5S,9D,0,1,8S,6C,6D,10H,AH,1,0,KC,2S,AS,3D,8C,0,0,9C,KD,JC,3S,QH,0,0
QS,9S,QC,10D,3H,AS,1,0,QH,6S,2D,KC,JS,0,0,5H,10C,9D,3C,JC,0,0,4S,KH,JH,2C,2H,1,0,7S,7D,4H,4C,8C,2,1,5C,4D,3D,3S,JD,1,0
9H,5C,QC,5S,10C,3S,1,0,KD,2C,9D,KH,2H,1,0,7C,9C,6D,JC,KC,0,0,JS,AS,5D,AD,JH,2,1,AH,8C,6C,7S,QH,0,0,7D,4C,2D,4D,3D,1,0
QH,JH,10D,4H,6S,7S,0,1,7D,4S,2S,JD,5S,0,0,8S,10S,QC,3D,6H,0,0,KC,KH,10C,7H,2D,0,0,5H,2C,3S,8C,AH,0,0,JC,5C,9C,KS,QD,0,0
6D,9D,9S,6H,3H,KC,2,0,4D,AS,QH,AH,QD,2,0,9H,3C,7S,7D,QC,1,0,6S,JH,10S,5C,6C,1,0,10H,QS,JD,AC,8D,0,1,JC,5H,10C,2C,9C,0,0
AC,8S,2H,3H,7C,9S,0,0,8D,3C,JH,5D,KH,0,0,10H,10C,2C,3D,AH,1,0,AD,QC,10D,6C,AS,1,0,KD,5H,4H,JS,QH,0,1,8C,QS,9D,6H,QD,1,0
7C,KS,9C,4C,2S,5C,0,0,10S,JD,6S,KH,9H,0,1,3S,10C,9D,JS,KD,0,0,QC,10H,JC,AC,8D,0,0,QS,QD,2D,AS,10D,1,0,7D,8C,7H,6D,4D,1,0
4C,2C,4H,7D,JD,6C,1,0,JC,9S,7S,10S,AD,0,0,6H,KD,8C,3S,QH,0,0,4S,6S,JS,QC,3D,0,0,9D,5S,AH,KH,8D,0,0,5C,QS,10C,3C,2S,0,1
4S,10S,8H,2H,6D,4D,1,0,2D,7C,JS,5C,10D,0,0,AC,3H,9H,7H,9S,1,0,10H,QS,KS,5S,KC,0,0,AS,8D,QD,3S,7S,0,0,8C,JD,8S,2S,5D,1,1
6H,6S,JS,6D,4S,JH,2,1,4H,KD,5C,8C,KH,0,0,3H,JD,5H,7H,4D,0,0,7S,QD,4C,2D,9C,0,0,8H,AH,9D,5S,7C,0,0,3D,JC,10D,AS,5D,0,0
KC,9S,9C,5C,JC,AC,1,0,7C,3C,8D,6D,5D,0,0,JH,10S,7D,9D,3H,0,0,3D,4D,7H,7S,JD,1,0,AS,10H,2D,5S,2C,1,1,2H,KD,KS,AH,QC,0,0
AH,6D,8S,9C,QC,QH,1,0,4S,KH,2H,AC,10D,0,0,JH,AD,7S,JD,5S,1,0,7C,8H,5D,JS,4C,0,0,KD,JC,9D,4D,9S,1,1,10H,9H,KC,3H,7H,0,0
QD,QH,KS,QS,6H,JS,1,0,JD,10H,AD,JH,9D,1,0,2C,3H,4S,2S,AH,1,0,7D,9S,4C,3D,5S,0,0,4H,KH,3C,10D,6D,0,0,10C,2D,5H,2H,8S,1,1
3D,QS,3S,3H,6D,KD,1,0,7H,7S,2S,5C,KC,1,0,AS,5D,7D,4S,KS,0,1,4H,8S,9S,3C,AH,0,0,AC,9C,2H,8H,2D,1,0,2C,JC,5S,4C,6C,0,0
KD,7H,QC,10S,2S,8S,0,0,2H,AC,AH,7C,QS,1,1,10D,8C,9H,AS,KS,0,0,6D,5D,4D,10H,KC,0,0,3C,7S,8D,9D,4H,0,0,QD,5S,2D,3H,9C,0,0
3S,10D,4D,5H,AD,6H,0,0,8D,AC,6C,QD,3H,0,1,6D,JH,JS,JC,QS,1,0,2S,4H,3D,10S,KC,0,0,5S,9H,7C,5D,9S,2,0,8H,10C,9C,KD,7H,0,0
